,emd_nm,observatoryName,baseDate,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
12601,남원읍,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12602,노형동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12603,대륜동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12604,대정읍,대정,20181021,16.0000,10.0000,333,22.4000,1321,0.0000,6.3000,1503,2.3000,265.6000
12605,대천동,서광,20181021,14.6000,8.3000,116,21.1000,1242,0.0000,4.8000,1601,1.7000,143.7000
12606,도두동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12607,동홍동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12608,봉개동,대흘,20181021,15.2000,10.3000,137,19.7000,1127,0.0000,7.5000,1339,2.3000,56.3000
12609,삼도1동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12610,삼도2동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12611,삼양동,대흘,20181021,15.2000,10.3000,137,19.7000,1127,0.0000,7.5000,1339,2.3000,56.3000
12612,서홍동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12613,성산읍,표선,20181021,15.4000,10.8000,43,20.9000,1325,0.0000,5.9000,1241,2.5000,81.6000
12614,송산동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12615,아라동,산천단,20181021,12.6000,8.5000,9,18.5000,1308,0.0000,7.3000,1238,2.5000,44.8000
12616,안덕면,서광,20181021,14.6000,8.3000,116,21.1000,1242,0.0000,4.8000,1601,1.7000,143.7000
12617,애월읍,유수암,20181021,11.4000,4.4000,607,19.5000,1112,0.0000,6.9000,1338,1.5000,7.4000
12618,연동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12619,영천동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12620,예래동,서광,20181021,14.6000,8.3000,116,21.1000,1242,0.0000,4.8000,1601,1.7000,143.7000
12621,오라동,삼각봉,20181021,8.2000,5.6000,1702,11.2000,1218,0.0000,4.7000,7,0.9000,112.5000
12622,외도동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12623,용담1동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12624,용담2동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12625,우도면,우도,20181021,18.0000,16.4000,129,21.0000,1322,0.0000,3.8000,507,2.1000,39.9000
12626,이도1동,대흘,20181021,15.2000,10.3000,137,19.7000,1127,0.0000,7.5000,1339,2.3000,56.3000
12627,이도2동,대흘,20181021,15.2000,10.3000,137,19.7000,1127,0.0000,7.5000,1339,2.3000,56.3000
12628,이호동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12629,일도1동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12630,일도2동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12631,정방동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12632,조천읍,대흘,20181021,15.2000,10.3000,137,19.7000,1127,0.0000,7.5000,1339,2.3000,56.3000
12633,중문동,중문,20181021,15.8000,10.1000,218,21.2000,1117,0.0000,6.2000,1310,1.4000,168.9000
12634,중앙동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12635,천지동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12636,추자면,추자도,20181021,16.7000,14.4000,623,19.4000,1446,0.0000,6.2000,213,1.6000,50.6000
12637,표선면,표선,20181021,15.4000,10.8000,43,20.9000,1325,0.0000,5.9000,1241,2.5000,81.6000
12638,한경면,,,,,,,,,,,,
12639,한림읍,한림,20181021,14.9000,9.2000,558,21.1000,1258,0.0000,8.3000,1318,2.3000,23.4000
12640,화북동,외도,20181021,15.3000,10.4000,609,21.0000,1053,0.0000,7.9000,1221,2.4000,33.2000
12641,효돈동,제주남원,20181021,17.0000,12.7000,4,23.4000,1211,0.0000,8.7000,1427,2.8000,107.2000
12642,건입동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12643,구좌읍,구좌,20181022,17.0000,10.0000,14,20.5000,1208,0.0000,5.5000,925,2.2000,45.7000
12644,남원읍,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12645,노형동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12646,대륜동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12647,대정읍,대정,20181022,16.7000,12.3000,49,21.7000,1008,0.5000,4.2000,1611,1.7000,355.9000
12648,대천동,서광,20181022,15.4000,11.1000,118,19.2000,1016,0.5000,4.5000,1611,1.8000,1.5000
12649,도두동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12650,동홍동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12651,봉개동,대흘,20181022,15.7000,11.0000,230,19.9000,1148,0.5000,6.2000,1253,1.6000,45.0000
12652,삼도1동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12653,삼도2동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12654,삼양동,대흘,20181022,15.7000,11.0000,230,19.9000,1148,0.5000,6.2000,1253,1.6000,45.0000
12655,서홍동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12656,성산읍,표선,20181022,16.2000,11.6000,24,20.2000,1105,1.0000,4.2000,924,1.9000,25.3000
12657,송산동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12658,아라동,산천단,20181022,13.1000,8.4000,217,17.4000,1033,0.5000,6.1000,201,2.1000,170.0000
12659,안덕면,서광,20181022,15.4000,11.1000,118,19.2000,1016,0.5000,4.5000,1611,1.8000,1.5000
12660,애월읍,유수암,20181022,13.1000,8.1000,600,17.6000,1216,0.5000,3.4000,1520,1.1000,39.1000
12661,연동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12662,영천동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12663,예래동,서광,20181022,15.4000,11.1000,118,19.2000,1016,0.5000,4.5000,1611,1.8000,1.5000
12664,오라동,삼각봉,20181022,8.5000,5.9000,401,10.5000,1129,1.0000,5.6000,1850,1.0000,227.8000
12665,외도동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12666,용담1동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12667,용담2동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12668,우도면,우도,20181022,18.1000,14.8000,245,21.6000,1217,0.0000,3.7000,648,1.8000,24.3000
12669,이도1동,대흘,20181022,15.7000,11.0000,230,19.9000,1148,0.5000,6.2000,1253,1.6000,45.0000
12670,이도2동,대흘,20181022,15.7000,11.0000,230,19.9000,1148,0.5000,6.2000,1253,1.6000,45.0000
12671,이호동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12672,일도1동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12673,일도2동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12674,정방동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12675,조천읍,대흘,20181022,15.7000,11.0000,230,19.9000,1148,0.5000,6.2000,1253,1.6000,45.0000
12676,중문동,중문,20181022,16.3000,11.5000,49,22.0000,1022,0.5000,3.1000,1005,0.6000,106.0000
12677,중앙동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12678,천지동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12679,추자면,추자도,20181022,16.4000,14.7000,101,19.5000,1006,0.5000,5.6000,831,1.8000,87.2000
12680,표선면,표선,20181022,16.2000,11.6000,24,20.2000,1105,1.0000,4.2000,924,1.9000,25.3000
12681,한경면,,,,,,,,,,,,
12682,한림읍,한림,20181022,15.8000,10.6000,59,20.3000,1125,0.5000,4.3000,1619,1.5000,52.8000
12683,화북동,외도,20181022,15.9000,10.8000,601,20.7000,1131,0.0000,5.0000,1334,1.5000,67.6000
12684,효돈동,제주남원,20181022,17.1000,13.1000,104,21.5000,1128,1.5000,5.7000,1713,2.2000,16.9000
12685,건입동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12686,구좌읍,구좌,20181023,17.9000,15.0000,709,22.1000,1352,0.0000,11.1000,1446,3.1000,310.8000
12687,남원읍,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12688,노형동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12689,대륜동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12690,대정읍,대정,20181023,17.1000,13.8000,2304,22.8000,1036,0.0000,12.0000,1225,3.1000,341.1000
12691,대천동,서광,20181023,16.6000,13.1000,1,21.8000,1044,0.0000,12.1000,1526,2.7000,48.6000
12692,도두동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12693,동홍동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12694,봉개동,대흘,20181023,16.4000,14.6000,618,20.2000,1347,0.0000,8.9000,1457,2.0000,326.3000
12695,삼도1동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12696,삼도2동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12697,삼양동,대흘,20181023,16.4000,14.6000,618,20.2000,1347,0.0000,8.9000,1457,2.0000,326.3000
12698,서홍동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12699,성산읍,표선,20181023,17.0000,11.6000,2147,22.8000,1417,0.0000,9.0000,1551,2.4000,326.3000
12700,송산동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12701,아라동,산천단,20181023,14.1000,11.5000,2241,19.3000,1000,0.0000,7.1000,1404,1.7000,273.2000
12702,안덕면,서광,20181023,16.6000,13.1000,1,21.8000,1044,0.0000,12.1000,1526,2.7000,48.6000
12703,애월읍,유수암,20181023,14.5000,10.3000,518,18.6000,953,0.0000,6.9000,1450,1.1000,351.8000
12704,연동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12705,영천동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12706,예래동,서광,20181023,16.6000,13.1000,1,21.8000,1044,0.0000,12.1000,1526,2.7000,48.6000
12707,오라동,삼각봉,20181023,7.7000,5.0000,2339,11.2000,1008,0.5000,10.4000,2259,3.0000,261.6000
12708,외도동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12709,용담1동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12710,용담2동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12711,우도면,우도,20181023,18.6000,16.8000,2046,21.3000,1046,0.0000,5.9000,1500,2.5000,359.4000
12712,이도1동,대흘,20181023,16.4000,14.6000,618,20.2000,1347,0.0000,8.9000,1457,2.0000,326.3000
12713,이도2동,대흘,20181023,16.4000,14.6000,618,20.2000,1347,0.0000,8.9000,1457,2.0000,326.3000
12714,이호동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12715,일도1동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12716,일도2동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12717,정방동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12718,조천읍,대흘,20181023,16.4000,14.6000,618,20.2000,1347,0.0000,8.9000,1457,2.0000,326.3000
12719,중문동,중문,20181023,17.7000,14.0000,0,23.6000,1354,0.0000,10.1000,1218,1.6000,356.9000
12720,중앙동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12721,천지동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12722,추자면,추자도,20181023,16.8000,14.8000,2259,19.7000,1310,0.0000,5.1000,1128,0.6000,255.9000
12723,표선면,표선,20181023,17.0000,11.6000,2147,22.8000,1417,0.0000,9.0000,1551,2.4000,326.3000
12724,한경면,,,,,,,,,,,,
12725,한림읍,한림,20181023,17.2000,13.9000,436,20.6000,950,0.0000,8.8000,1149,1.9000,5.1000
12726,화북동,외도,20181023,16.7000,13.5000,33,21.1000,1332,0.0000,7.8000,1211,1.5000,322.9000
12727,효돈동,제주남원,20181023,18.5000,13.6000,2253,24.8000,1408,0.0000,10.4000,1727,2.8000,236.9000
12728,건입동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12729,구좌읍,구좌,20181024,16.1000,12.5000,2348,19.0000,1345,0.0000,10.9000,453,4.7000,328.9000
12730,남원읍,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12731,노형동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12732,대륜동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12733,대정읍,대정,20181024,15.7000,11.3000,2359,20.9000,1208,0.0000,9.2000,1002,3.5000,360.0000
12734,대천동,서광,20181024,15.1000,11.5000,2359,19.3000,1257,0.0000,12.9000,244,3.7000,13.1000
12735,도두동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12736,동홍동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12737,봉개동,대흘,20181024,14.2000,11.7000,2346,17.1000,1316,0.0000,7.4000,1206,2.7000,334.7000
12738,삼도1동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12739,삼도2동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12740,삼양동,대흘,20181024,14.2000,11.7000,2346,17.1000,1316,0.0000,7.4000,1206,2.7000,334.7000
12741,서홍동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12742,성산읍,표선,20181024,15.2000,11.8000,2213,20.1000,1407,0.0000,8.0000,1042,3.0000,5.6000
12743,송산동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12744,아라동,산천단,20181024,11.6000,7.7000,2329,17.1000,1329,0.0000,4.6000,1100,1.1000,21.6000
12745,안덕면,서광,20181024,15.1000,11.5000,2359,19.3000,1257,0.0000,12.9000,244,3.7000,13.1000
12746,애월읍,유수암,20181024,11.9000,9.0000,2301,16.4000,1328,0.0000,7.5000,929,1.8000,31.5000
12747,연동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12748,영천동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12749,예래동,서광,20181024,15.1000,11.5000,2359,19.3000,1257,0.0000,12.9000,244,3.7000,13.1000
12750,오라동,삼각봉,20181024,9.7000,5.2000,1,13.2000,1303,0.0000,9.8000,5,1.5000,286.9000
12751,외도동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12752,용담1동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12753,용담2동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12754,우도면,우도,20181024,17.0000,16.0000,2344,19.1000,1321,0.0000,6.7000,412,3.5000,223.8000
12755,이도1동,대흘,20181024,14.2000,11.7000,2346,17.1000,1316,0.0000,7.4000,1206,2.7000,334.7000
12756,이도2동,대흘,20181024,14.2000,11.7000,2346,17.1000,1316,0.0000,7.4000,1206,2.7000,334.7000
12757,이호동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12758,일도1동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12759,일도2동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12760,정방동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12761,조천읍,대흘,20181024,14.2000,11.7000,2346,17.1000,1316,0.0000,7.4000,1206,2.7000,334.7000
12762,중문동,중문,20181024,15.8000,11.3000,519,20.8000,1227,0.0000,7.8000,1432,1.1000,170.1000
12763,중앙동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12764,천지동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12765,추자면,추자도,20181024,16.3000,14.2000,2350,19.0000,1320,0.0000,6.8000,1011,1.7000,8.4000
12766,표선면,표선,20181024,15.2000,11.8000,2213,20.1000,1407,0.0000,8.0000,1042,3.0000,5.6000
12767,한경면,,,,,,,,,,,,
12768,한림읍,한림,20181024,15.6000,12.3000,2158,18.9000,1159,0.0000,9.2000,924,3.0000,12.7000
12769,화북동,외도,20181024,14.2000,9.4000,2321,18.7000,1050,0.0000,6.6000,1038,1.5000,32.7000
12770,효돈동,제주남원,20181024,16.2000,11.2000,2337,22.6000,1208,0.0000,8.5000,920,2.6000,27.8000
12771,건입동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12772,구좌읍,구좌,20181025,17.1000,10.4000,516,21.8000,1322,0.0000,7.5000,2248,2.8000,121.1000
12773,남원읍,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12774,노형동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12775,대륜동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12776,대정읍,대정,20181025,17.5000,10.6000,537,22.0000,1309,0.0000,7.1000,1253,2.9000,122.5000
12777,대천동,서광,20181025,16.3000,10.2000,656,20.9000,1330,0.0000,7.3000,55,2.5000,0.1000
12778,도두동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12779,동홍동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12780,봉개동,대흘,20181025,16.0000,10.2000,650,21.3000,1353,0.0000,7.2000,1452,2.6000,98.4000
12781,삼도1동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12782,삼도2동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12783,삼양동,대흘,20181025,16.0000,10.2000,650,21.3000,1353,0.0000,7.2000,1452,2.6000,98.4000
12784,서홍동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12785,성산읍,표선,20181025,15.6000,9.3000,542,21.4000,1339,0.0000,6.6000,107,2.2000,300.9000
12786,송산동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12787,아라동,산천단,20181025,13.0000,4.6000,647,20.6000,1257,0.0000,7.0000,1321,2.5000,272.9000
12788,안덕면,서광,20181025,16.3000,10.2000,656,20.9000,1330,0.0000,7.3000,55,2.5000,0.1000
12789,애월읍,유수암,20181025,12.6000,3.9000,700,19.1000,1213,0.0000,5.2000,2140,1.1000,159.7000
12790,연동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12791,영천동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12792,예래동,서광,20181025,16.3000,10.2000,656,20.9000,1330,0.0000,7.3000,55,2.5000,0.1000
12793,오라동,삼각봉,20181025,11.6000,8.8000,346,14.8000,1127,0.0000,10.0000,2343,1.6000,188.4000
12794,외도동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12795,용담1동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12796,용담2동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12797,우도면,우도,20181025,18.3000,13.6000,608,21.7000,1311,0.0000,4.4000,2244,2.3000,25.6000
12798,이도1동,대흘,20181025,16.0000,10.2000,650,21.3000,1353,0.0000,7.2000,1452,2.6000,98.4000
12799,이도2동,대흘,20181025,16.0000,10.2000,650,21.3000,1353,0.0000,7.2000,1452,2.6000,98.4000
12800,이호동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12801,일도1동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12802,일도2동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12803,정방동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12804,조천읍,대흘,20181025,16.0000,10.2000,650,21.3000,1353,0.0000,7.2000,1452,2.6000,98.4000
12805,중문동,중문,20181025,16.8000,11.6000,512,20.7000,1308,0.0000,6.7000,1207,1.4000,119.2000
12806,중앙동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12807,천지동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12808,추자면,추자도,20181025,16.7000,13.2000,642,19.0000,1325,0.0000,7.7000,2117,3.5000,115.3000
12809,표선면,표선,20181025,15.6000,9.3000,542,21.4000,1339,0.0000,6.6000,107,2.2000,300.9000
12810,한경면,,,,,,,,,,,,
12811,한림읍,한림,20181025,16.1000,9.9000,658,20.4000,1309,0.0000,6.6000,2028,2.0000,169.0000
12812,화북동,외도,20181025,15.6000,8.8000,421,21.3000,1458,0.0000,6.9000,1209,2.1000,23.7000
12813,효돈동,제주남원,20181025,16.4000,8.9000,604,23.3000,1404,0.0000,7.1000,1120,2.1000,140.5000
12814,건입동,외도,20181026,17.5000,14.0000,1,21.1000,1324,2.0000,14.3000,2146,3.1000,328.9000
