base_date,emd_nm,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
2018-01,건입동,3.835483870967741,0.761290322580645,1123.8387096774193,6.7806451612903205,1105.3548387096773,1.6290322580645162,9.770967741935486,953.3225806451613,3.1193548387096777,206.27419354838707
2018-01,구좌읍,4.8625,1.8374999999999995,1280.4166666666667,7.583333333333333,1041.5416666666667,2.5,13.575000000000003,1197.6666666666667,5.416666666666667,301.13750000000005
2018-01,남원읍,5.154838709677418,1.6483870967741934,1063.7096774193549,9.316129032258065,1266.2903225806451,2.161290322580645,11.319354838709673,1070.225806451613,3.7483870967741937,217.52903225806452
2018-01,노형동,3.835483870967741,0.761290322580645,1123.8387096774193,6.7806451612903205,1105.3548387096773,1.6290322580645162,9.770967741935486,953.3225806451613,3.1193548387096777,206.27419354838707
2018-01,대륜동,5.154838709677418,1.6483870967741934,1063.7096774193549,9.316129032258065,1266.2903225806451,2.161290322580645,11.319354838709673,1070.225806451613,3.7483870967741937,217.52903225806452
2018-01,대정읍,4.996774193548387,2.17741935483871,1222.258064516129,7.922580645161289,1119.9032258064517,1.5483870967741935,12.47741935483871,1146.0,5.254838709677419,301.6096774193548
2018-01,대천동,3.9193548387096775,1.4258064516129034,1180.7096774193549,6.835483870967743,1154.8064516129032,2.274193548387097,12.78709677419355,1238.3870967741937,4.119354838709678,216.73548387096773
2018-01,도두동,3.835483870967741,0.761290322580645,1123.8387096774193,6.7806451612903205,1105.3548387096773,1.6290322580645162,9.770967741935486,953.3225806451613,3.1193548387096777,206.27419354838707
2018-01,동홍동,5.154838709677418,1.6483870967741934,1063.7096774193549,9.316129032258065,1266.2903225806451,2.161290322580645,11.319354838709673,1070.225806451613,3.7483870967741937,217.52903225806452
2018-01,봉개동,3.109677419354839,0.587096774193548,1092.2903225806451,5.548387096774196,1064.1290322580646,1.8870967741935485,10.774193548387098,1195.3225806451612,3.948387096774194,262.3838709677419
2018-01,삼도1동,3.835483870967741,0.761290322580645,1123.8387096774193,6.7806451612903205,1105.3548387096773,1.6290322580645162,9.770967741935486,953.3225806451613,3.1193548387096777,206.27419354838707
2018-01,삼도2동,3.835483870967741,0.761290322580645,1123.8387096774193,6.7806451612903205,1105.3548387096773,1.6290322580645162,9.770967741935486,953.3225806451613,3.1193548387096777,206.27419354838707
2018-01,삼양동,3.109677419354839,0.587096774193548,1092.2903225806451,5.548387096774196,1064.1290322580646,1.8870967741935485,10.774193548387098,1195.3225806451612,3.948387096774194,262.3838709677419
2018-01,서홍동,5.154838709677418,1.6483870967741934,1063.7096774193549,9.316129032258065,1266.2903225806451,2.161290322580645,11.319354838709673,1070.225806451613,3.7483870967741937,217.52903225806452
2018-01,성산읍,3.6032258064516145,0.4483870967741936,1011.7096774193549,7.041935483870969,1111.0645161290322,3.338709677419355,10.0,1241.0,3.6580645161290324,101.2548387096774
